item_id,title,brand,price,categories,item_attributes
3118,Fair &amp; White Dark Spot Remover,Fair &amp; White,11.75,Skin Care|Face|Cleansers,"Brand: Fair &amp; White, Price: 11.75, Categories: Skin Care|Face|Cleansers"
3119,ALTER EGO NEQUAL ENERGIZING INTENSIVE LOTION FEMALE for Hair loss,unknown,44.99,Hair Care|Hair Loss Products|Conditioners,"Brand: unknown, Price: 44.99, Categories: Hair Care|Hair Loss Products|Conditioners"
3120,"CoverGirl Continuous Color Lipstick, Bronzed Peach 015, 0.13 Ounce Bottle",COVERGIRL,14.99,Makeup|Lips|Lipstick,"Brand: COVERGIRL, Price: 14.99, Categories: Makeup|Lips|Lipstick"
3121,American Terminal SL500-100 1/2-Inch Split Loom Tubing,American Terminal,22.75,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: American Terminal, Price: 22.75, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3122,BaBylissPRO Nano Titanium 1 &quot;,BaBylissPRO,91.99,Hair Care|Styling Tools|Irons|Flattening Irons,"Brand: BaBylissPRO, Price: 91.99, Categories: Hair Care|Styling Tools|Irons|Flattening Irons"
3123,"Graham Hands Down Nail Wipes, 200 Count",Graham,4.9,Makeup|Nails|Nail Polish Remover,"Brand: Graham, Price: 4.9, Categories: Makeup|Nails|Nail Polish Remover"
3124,"Cake Beauty Satin Sugar Hair &amp; Body Refreshing Powder for Darker Hues, 1.7 oz.",Cake Beauty,15.49,Hair Care|Styling Products,"Brand: Cake Beauty, Price: 15.49, Categories: Hair Care|Styling Products"
3125,Fair &amp; White Lightening Glycerin #05318,Fair &amp; White,11.99,Skin Care|Face|Treatments & Masks,"Brand: Fair &amp; White, Price: 11.99, Categories: Skin Care|Face|Treatments & Masks"
3126,Fair &amp; White Serum Eclaircissant Lightening Serum #34409,Fair &amp; White,14.95,Skin Care|Face|Treatments & Masks,"Brand: Fair &amp; White, Price: 14.95, Categories: Skin Care|Face|Treatments & Masks"
3127,"CND: Treatments/Prep Super Shiney Top Coat, 2.3 oz",CND Cosmetics,12.74,Makeup|Nails|Top & Base Coats,"Brand: CND Cosmetics, Price: 12.74, Categories: Makeup|Nails|Top & Base Coats"
3128,Paragon Facial Vaporizer with Aroma Therapy,Paragon,49.89,Skin Care|Face,"Brand: Paragon, Price: 49.89, Categories: Skin Care|Face"
3129,"OPI Nail Polish, Chip Skip 0.5-Ounce",OPI,8.75,Makeup|Nails|Top & Base Coats,"Brand: OPI, Price: 8.75, Categories: Makeup|Nails|Top & Base Coats"
3130,"OPI Nail Envy Original, 0.5 Ounce",OPI,9.5,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 9.5, Categories: Makeup|Nails|Nail Polish"
3131,"OPI Nail Polish, Top Coat, 0.5-Ounce",OPI,6.1,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 6.1, Categories: Makeup|Nails|Nail Polish"
3132,"Tangerine &amp; Melon Organic Foaming Handwash, 8 oz/237 ml From Deep Steep",Deep Steep,4.49,Skin Care|Hands & Nails|Hand Soaps,"Brand: Deep Steep, Price: 4.49, Categories: Skin Care|Hands & Nails|Hand Soaps"
3133,Ibd Intense Seal .5oz Each,IBD,4.85,Makeup|Nails|Top & Base Coats,"Brand: IBD, Price: 4.85, Categories: Makeup|Nails|Top & Base Coats"
3134,IBD Professional Gel Kit,unknown,99.95,Tools & Accessories|Nail Tools|Sets & Kits,"Brand: unknown, Price: 99.95, Categories: Tools & Accessories|Nail Tools|Sets & Kits"
3135,"Clear Tip 550pc/box, Box Include",SAB nails,7.44,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: SAB nails, Price: 7.44, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
3136,Premier Dead Sea Eye Care Set(eye Serum + Eye Cream),Dead Sea Premier,35.99,Skin Care|Eyes|Creams,"Brand: Dead Sea Premier, Price: 35.99, Categories: Skin Care|Eyes|Creams"
3137,"Eminence Citrus Exfoliating Wash, 4.2 Ounce",Eminence Organic Skin Care,26.34,Skin Care|Face|Cleansers,"Brand: Eminence Organic Skin Care, Price: 26.34, Categories: Skin Care|Face|Cleansers"
3138,Big Sexy Spray &amp; Play Hair Spray Regular by Sexy Hair for Unisex - 10 Ounce Hair Spray,Sexy Hair,14.88,Hair Care|Styling Products|Hair Sprays,"Brand: Sexy Hair, Price: 14.88, Categories: Hair Care|Styling Products|Hair Sprays"
3139,"Eminence Cleanser, Lemon, 8.4 Ounce",Eminence Organic Skin Care,25.0,Skin Care|Face|Cleansers,"Brand: Eminence Organic Skin Care, Price: 25.0, Categories: Skin Care|Face|Cleansers"
3140,"Eminence Organic Skincare Stone Crop Hydrating Mist, 4 Ounce",Eminence Organic Skin Care,26.39,Skin Care|Face|Toners & Astringents,"Brand: Eminence Organic Skin Care, Price: 26.39, Categories: Skin Care|Face|Toners & Astringents"
3141,Maybelline Lash Stylist Mascara - 605 Soft Black,unknown,unknown,Makeup|Eyes|Mascara,"Brand: unknown, Price: unknown, Categories: Makeup|Eyes|Mascara"
3142,"Physicians Formula Organic Wear 100% Natural Tinted Moisturizer, Ivory To Fair Organics, 1.5 Ounce",Physicians Formula,9.99,Makeup|Face|Foundation,"Brand: Physicians Formula, Price: 9.99, Categories: Makeup|Face|Foundation"
3143,Organic Wear Pressed Powder Translucent Fair 2134 .3 oz (9 g),Physicians Formula,19.0,Makeup|Face|Powder,"Brand: Physicians Formula, Price: 19.0, Categories: Makeup|Face|Powder"
3144,Clairol Herbal Essences Split End Protector for Long Hair 6 oz.,Herbal Essences,9.31,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: Herbal Essences, Price: 9.31, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3145,Keys Luminos Hydrating Moisturizer,Keys,19.95,Skin Care|Face|Creams & Moisturizers,"Brand: Keys, Price: 19.95, Categories: Skin Care|Face|Creams & Moisturizers"
3146,Versace Bright Crystal By Gianni Versace For Women. Eau De Toilette .17-Ounce Mini,Versace,9.19,Fragrance|Women's|Eau de Toilette,"Brand: Versace, Price: 9.19, Categories: Fragrance|Women's|Eau de Toilette"
3147,Charlie Red by Revlon for Women - 3.4 Ounce EFS Spray,Revlon,9.25,Fragrance|Women's|Eau de Toilette,"Brand: Revlon, Price: 9.25, Categories: Fragrance|Women's|Eau de Toilette"
3148,"Usher For Women by Usher, Eau De Parfum Spray, 3.4-Ounce",Usher,20.0,Fragrance|Women's|Eau de Parfum,"Brand: Usher, Price: 20.0, Categories: Fragrance|Women's|Eau de Parfum"
3149,"Revlon ColorStay Mineral Foundation, Fair, 0.35 Ounces",Revlon,6.99,Makeup|Face|Foundation,"Brand: Revlon, Price: 6.99, Categories: Makeup|Face|Foundation"
3150,"Avlon Styling Wax, 2.6 Ounce",Avlon,14.0,Hair Care|Styling Products|Pomades & Waxes,"Brand: Avlon, Price: 14.0, Categories: Hair Care|Styling Products|Pomades & Waxes"
3151,Revlon Stainless Steel Blackhead Remover,Revlon,6.5,Skin Care|Face,"Brand: Revlon, Price: 6.5, Categories: Skin Care|Face"
3152,Revlon Crystal Nail File,Revlon,3.97,Tools & Accessories|Nail Tools|Nail Files & Buffers,"Brand: Revlon, Price: 3.97, Categories: Tools & Accessories|Nail Tools|Nail Files & Buffers"
3153,Caboodles 13&quot; Black Ultimate Organizer,unknown,34.99,Tools & Accessories|Bags & Cases|Train Cases,"Brand: unknown, Price: 34.99, Categories: Tools & Accessories|Bags & Cases|Train Cases"
3154,"Godefroy Double Lash and Brow Treatment, for longer &amp; thicker eyelash and eyebrows (3ml + applicator)",Godefroy,10.29,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools,"Brand: Godefroy, Price: 10.29, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools"
3155,ibd Builder Gel - Clear - 0.5oz / 14g,IBD,7.95,Tools & Accessories|Nail Tools|Sets & Kits,"Brand: IBD, Price: 7.95, Categories: Tools & Accessories|Nail Tools|Sets & Kits"
3156,Neutrogena Age Shield Face Sunblock Spf 70 - 3 oz.,Neutrogena,12.33,Skin Care|Sun|Skin Protection,"Brand: Neutrogena, Price: 12.33, Categories: Skin Care|Sun|Skin Protection"
3157,St. Ives Timeless Skin Daily Microdermabrasion 4 oz (113 g),St. Ives,29.95,Skin Care|Face|Treatments & Masks|Microdermabrasion,"Brand: St. Ives, Price: 29.95, Categories: Skin Care|Face|Treatments & Masks|Microdermabrasion"
3158,St. Ives Olive Cleanser -- 6.75 oz.,St. Ives,24.89,Skin Care|Face|Cleansers,"Brand: St. Ives, Price: 24.89, Categories: Skin Care|Face|Cleansers"
3159,Spornette German Porcupine Oval Cushion Brush,Spornette International,13.98,Hair Care|Styling Tools|Brushes,"Brand: Spornette International, Price: 13.98, Categories: Hair Care|Styling Tools|Brushes"
3160,"Neutrogena 3-in-1 Concealer For Eyes, SPF 20, Light 10, 0.37 Ounce",Neutrogena,16.88,Makeup|Face|Concealers & Neutralizers,"Brand: Neutrogena, Price: 16.88, Categories: Makeup|Face|Concealers & Neutralizers"
3161,"Estee Lauder Idealist Pore Minimizing Skin Refinisher, 1.69 Ounce",Estee Lauder,98.0,Skin Care|Face|Treatments & Masks,"Brand: Estee Lauder, Price: 98.0, Categories: Skin Care|Face|Treatments & Masks"
3162,"Physicians Formula Mineral Wear Quad Eyeshadow, Amber Minerals, 0.18 Ounce",unknown,8.95,Makeup|Eyes|Eye Shadow,"Brand: unknown, Price: 8.95, Categories: Makeup|Eyes|Eye Shadow"
3163,"Dove Gentle Exfoliating Nourishing Body Wash, 24 Ounce",Dove,10.99,Bath & Body|Cleansers|Body Washes,"Brand: Dove, Price: 10.99, Categories: Bath & Body|Cleansers|Body Washes"
3164,IBD Bonder,IBD,9.21,Tools & Accessories|Nail Tools|False Nails,"Brand: IBD, Price: 9.21, Categories: Tools & Accessories|Nail Tools|False Nails"
3165,Spornette DeVille 100% Boar Bristle Paddle Brush,Spornette International,11.32,Hair Care|Styling Tools|Brushes,"Brand: Spornette International, Price: 11.32, Categories: Hair Care|Styling Tools|Brushes"
3166,"Desert Essence Organics Hand and Body Lotion, Coconut 8 oz.",Desert Essence,2.45,Skin Care|Hands & Nails|Hand Creams & Lotions,"Brand: Desert Essence, Price: 2.45, Categories: Skin Care|Hands & Nails|Hand Creams & Lotions"
3167,Goody Clincher Comb 7&quot; Model #35963,Goody,1.95,Hair Care|Styling Tools|Combs,"Brand: Goody, Price: 1.95, Categories: Hair Care|Styling Tools|Combs"
3168,"Goody Classics Clincher Comb, 5 Inches, 4 Count",Goody Classics,6.49,Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions,"Brand: Goody Classics, Price: 6.49, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions"
3169,"Dr. Bronner - Lavender &amp; Coconut Hair Conditioner &amp; Styling Creme, 6 fl oz cream",Dr. Bronner&#39;s Magic Soaps,7.19,Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions,"Brand: Dr. Bronner&#39;s Magic Soaps, Price: 7.19, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions"
3170,OPI Dulce De Leche,OPI,6.89,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 6.89, Categories: Makeup|Nails|Nail Polish"
3171,Organic Peppermint Hair Conditioner and Style Creme Dr. Bronner's 6 oz Cream,Dr. Bronner,7.19,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: Dr. Bronner, Price: 7.19, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3172,"Nature's Gate Pomegranate Sunflower Defends and Nourishes Dry Skin Paraben Free, 18-Ounce Bottle",Nature&#39;s Gate,9.57,Skin Care|Body|Moisturizers|Lotions,"Brand: Nature&#39;s Gate, Price: 9.57, Categories: Skin Care|Body|Moisturizers|Lotions"
3173,"Dr. Bronner's Citrus Hair Conditioning Rinse, 8 fl oz",Dr. Bronner&#39;s Magic Soaps,11.97,Hair Care|Conditioners,"Brand: Dr. Bronner&#39;s Magic Soaps, Price: 11.97, Categories: Hair Care|Conditioners"
3174,Murad Acne Treatment Concealers - Medium,Murad,12.92,Makeup|Face|Concealers & Neutralizers,"Brand: Murad, Price: 12.92, Categories: Makeup|Face|Concealers & Neutralizers"
3175,Bare Minerals Prime Time Eyelid Primer (0.1 oz),Bare Escentuals,14.35,Makeup|Eyes|Concealer & Base,"Brand: Bare Escentuals, Price: 14.35, Categories: Makeup|Eyes|Concealer & Base"
3176,"Revlon Colorstay Sheer Overtime Lipcolor, Sheer Mocha 1 ea",Revlon,9.99,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 9.99, Categories: Makeup|Lips|Lipstick"
3177,Mario Badescu Drying Lotion - 1 oz,Mario Badescu,15.0,Skin Care|Body|Moisturizers|Lotions,"Brand: Mario Badescu, Price: 15.0, Categories: Skin Care|Body|Moisturizers|Lotions"
3178,"L'Oreal Paris Vive Pro Glossy Volume Conditioner, Fine Hair, 13-Fluid Ounce",L&#39;Oreal Paris,13.29,Hair Care|Conditioners,"Brand: L&#39;Oreal Paris, Price: 13.29, Categories: Hair Care|Conditioners"
3179,"L'Oreal Paris Vive Pro Glossy Volume Shampoo, Fine Hair, 13-Fluid Ounce",L&#39;Oreal Paris,12.9,Hair Care|Shampoos,"Brand: L&#39;Oreal Paris, Price: 12.9, Categories: Hair Care|Shampoos"
3180,"Sublime Bronze - Gradual Self Tanning Lotion, 6.7 Oz., (L'oreal)",L&#39;Oreal Paris,3.29,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: L&#39;Oreal Paris, Price: 3.29, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
3181,Tigi Masterpiece Shine Hairspray 9.5 oz,Tigi,10.83,Hair Care|Styling Products|Hair Sprays,"Brand: Tigi, Price: 10.83, Categories: Hair Care|Styling Products|Hair Sprays"
3182,"Axe Detailer Shower Tool-Colors May Vary, 1 Count (Pack of 4)",AXE,15.87,Bath & Body|Cleansers|Body Washes,"Brand: AXE, Price: 15.87, Categories: Bath & Body|Cleansers|Body Washes"
3183,bareMinerals Original Prime Time Foundation Primer,Bare Escentuals,20.94,Makeup|Face|Foundation Primers,"Brand: Bare Escentuals, Price: 20.94, Categories: Makeup|Face|Foundation Primers"
3184,"Revlon Colorstay Blemish Concealer, Medium/Deep, 0.21 Ounce",Revlon,6.77,Makeup|Face|Concealers & Neutralizers,"Brand: Revlon, Price: 6.77, Categories: Makeup|Face|Concealers & Neutralizers"
3185,DKNY Donna Karan Be Delicious Eau De Parfum 0.20 oz / 6ml Rollerball ( Slim Shape ),unknown,unknown,Fragrance|Women's|Eau de Parfum,"Brand: unknown, Price: unknown, Categories: Fragrance|Women's|Eau de Parfum"
3186,"Seche Restore Nail Polish, 0.5 Fluid Ounce",Seche,5.46,Makeup|Nails|Nail Polish,"Brand: Seche, Price: 5.46, Categories: Makeup|Nails|Nail Polish"
3187,YON-KA LOTION PS,Yonka,36.99,Skin Care|Face|Toners & Astringents,"Brand: Yonka, Price: 36.99, Categories: Skin Care|Face|Toners & Astringents"
3188,Yonka Lait Nettoyant - 6.6 Oz,Yonka,28.25,Makeup|Makeup Remover|Eyes,"Brand: Yonka, Price: 28.25, Categories: Makeup|Makeup Remover|Eyes"
3189,"Ardell Adrell Duralash Naturals, Flare Short Black, 1 Pair",Ardell,3.44,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: Ardell, Price: 3.44, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
3190,1&quot; Satin Headband,Funny Girl Designs,7.99,Hair Care|Styling Tools|Styling Accessories|Headbands,"Brand: Funny Girl Designs, Price: 7.99, Categories: Hair Care|Styling Tools|Styling Accessories|Headbands"
3191,Wen&reg; Lavender Cleansing Conditioner - 32oz,WEN&reg; by Chaz Dean,57.99,Hair Care|Shampoos,"Brand: WEN&reg; by Chaz Dean, Price: 57.99, Categories: Hair Care|Shampoos"
3192,WEN&reg; Cucumber Aloe Cleansing Conditioner 32oz,WEN&reg; by Chaz Dean,54.99,Hair Care|Conditioners,"Brand: WEN&reg; by Chaz Dean, Price: 54.99, Categories: Hair Care|Conditioners"
3193,WEN&reg; Fig Cleansing Conditioner 32oz,WEN&reg; by Chaz Dean,54.5,Hair Care|Conditioners,"Brand: WEN&reg; by Chaz Dean, Price: 54.5, Categories: Hair Care|Conditioners"
3194,"Got2b Smooth Operator Smoothing Hairspray, 9.2 Ounce",Got2b,5.44,Hair Care|Styling Products|Hair Sprays,"Brand: Got2b, Price: 5.44, Categories: Hair Care|Styling Products|Hair Sprays"
3195,WEN by Chaz Dean 32oz Cleansing Conditioner (Tea Tree),WEN&reg; by Chaz Dean,59.95,Hair Care|Shampoo & Conditioner Sets,"Brand: WEN&reg; by Chaz Dean, Price: 59.95, Categories: Hair Care|Shampoo & Conditioner Sets"
3196,Got 2B Smooth Operator Satin Drops Smoothing 3.4 oz.,unknown,unknown,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: unknown, Price: unknown, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3197,got2b Smooth Operator Smoothing Lustre Lotion-6.8 oz,GOT 2B,5.59,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: GOT 2B, Price: 5.59, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3198,"Clairol Natural Instincts Hair Color 35, Ebony Mocha, Brown Black 1 Kit",Clairol,9.01,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: Clairol, Price: 9.01, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
3199,WEN Complete Set of All Five Cleansing Conditioners - 16oz,unknown,149.95,Hair Care,"Brand: unknown, Price: 149.95, Categories: Hair Care"
3200,Soft 'N Style Hair Colorist Tool Kit (8 Piece),Soft &#39;N Style,7.48,"Tools & Accessories|Hair Coloring Tools|Brushes, Combs & Needles","Brand: Soft &#39;N Style, Price: 7.48, Categories: Tools & Accessories|Hair Coloring Tools|Brushes, Combs & Needles"
3201,Quantum Riveting Reds Color Replenishing Shampoo 10.2 oz.,Quantum,9.4,Hair Care|Shampoos,"Brand: Quantum, Price: 9.4, Categories: Hair Care|Shampoos"
3202,Garnier Nutritioniste Skin Renew Overnight Regenerating Cream 1.7 oz,Garnier,10.17,Skin Care|Face|Treatments & Masks,"Brand: Garnier, Price: 10.17, Categories: Skin Care|Face|Treatments & Masks"
3203,Olay Age Defying Anti-Wrinkle Eye Cream 0.5 Oz,Olay,10.74,Skin Care|Eyes|Creams,"Brand: Olay, Price: 10.74, Categories: Skin Care|Eyes|Creams"
3204,M.D. Forte Facial Cleanser III 8 oz,MD Forte,86.7,Skin Care|Face|Cleansers,"Brand: MD Forte, Price: 86.7, Categories: Skin Care|Face|Cleansers"
3205,Avon Moisture Effective Eye Makeup Remover Lotion,Avon,3.99,Makeup|Makeup Remover|Eyes,"Brand: Avon, Price: 3.99, Categories: Makeup|Makeup Remover|Eyes"
3206,Sebastian Cellophanes Deep Brunett,SEBASTIAN,19.5,Hair Care|Hair Color|Color Refreshers,"Brand: SEBASTIAN, Price: 19.5, Categories: Hair Care|Hair Color|Color Refreshers"
3207,"Clarisonic Pro 3-Power Skin Care System, White",unknown,unknown,Tools & Accessories|Makeup Brushes & Tools|Treatment Tools|Face Cleansing Brushes,"Brand: unknown, Price: unknown, Categories: Tools & Accessories|Makeup Brushes & Tools|Treatment Tools|Face Cleansing Brushes"
3208,WEN by Chaz Dean Lavender Cleansing Conditioner 16 oz,WEN&reg; by Chaz Dean,31.5,Hair Care|Conditioners,"Brand: WEN&reg; by Chaz Dean, Price: 31.5, Categories: Hair Care|Conditioners"
3209,"Betty Dain Plastic Processing Caps , 100 ct",Betty Dain,6.1,"Tools & Accessories|Hair Coloring Tools|Caps, Foils & Wraps","Brand: Betty Dain, Price: 6.1, Categories: Tools & Accessories|Hair Coloring Tools|Caps, Foils & Wraps"
3210,Seche Vite Top Coat Professional Kit Size 4 oz,Seche,9.76,Makeup|Nails|Top & Base Coats,"Brand: Seche, Price: 9.76, Categories: Makeup|Nails|Top & Base Coats"
3211,Essie Licorice 50 - Nail Polish / Lacquer / Enamel,Jubujub,5.75,Makeup|Nails|Nail Polish,"Brand: Jubujub, Price: 5.75, Categories: Makeup|Nails|Nail Polish"
3212,"IBD Intense Seal, 6 Count",IBD,35.75,Tools & Accessories|Nail Tools|False Nails,"Brand: IBD, Price: 35.75, Categories: Tools & Accessories|Nail Tools|False Nails"
3213,IBD Nail Wipes- Lint Free 80ct,IBD,3.95,Makeup|Nails|Nail Polish Remover,"Brand: IBD, Price: 3.95, Categories: Makeup|Nails|Nail Polish Remover"
3214,Love Potion&reg;: POPULARITY POTION - UNscented Pheromone Blend for Women - 1/3 Fl Oz.,unknown,39.95,Fragrance|Women's|Essential Oils,"Brand: unknown, Price: 39.95, Categories: Fragrance|Women's|Essential Oils"
3215,"Bumble And Bumble Blondish Hair Powder For Golden, Honey, &amp; Caramel Shades 4.4-Ounces",Bumble and Bumble,37.94,Hair Care|Shampoos,"Brand: Bumble and Bumble, Price: 37.94, Categories: Hair Care|Shampoos"
3216,"Clarisonic Gentle Hydro Cleanser, 6 Ounce",unknown,25.0,Skin Care|Face|Cleansers,"Brand: unknown, Price: 25.0, Categories: Skin Care|Face|Cleansers"
3217,Hot Tools 3 Barrel Waver,Hot Tools,22.22,Hair Care|Styling Tools|Irons,"Brand: Hot Tools, Price: 22.22, Categories: Hair Care|Styling Tools|Irons"
3218,Skin Roller .5 Mm,,10.99,Skin Care|Face,"Brand: , Price: 10.99, Categories: Skin Care|Face"
3219,Seche Vite Dry Fast Top Coat .5 Fl Oz,Seche,4.74,Makeup|Nails|Top & Base Coats,"Brand: Seche, Price: 4.74, Categories: Makeup|Nails|Top & Base Coats"
3220,"Ardell Hair Color Bottle, Unred, 1 Ounce",Ardell,13.7,Hair Care|Hair Color|Chemical Hair Dyes,"Brand: Ardell, Price: 13.7, Categories: Hair Care|Hair Color|Chemical Hair Dyes"
3221,Yacht Man Metal by Myrurgia for Men - 3.4 oz EDT Spray,Myrurgia,9.91,Fragrance|Men's|Eau de Toilette,"Brand: Myrurgia, Price: 9.91, Categories: Fragrance|Men's|Eau de Toilette"
3222,"Tree Hut Shea Sugar Scrub, Hawaiian Kukui, 18 Ounce (Pack of 3)",Tree Hut,21.73,Bath & Body|Scrubs & Body Treatments|Body Scrubs,"Brand: Tree Hut, Price: 21.73, Categories: Bath & Body|Scrubs & Body Treatments|Body Scrubs"
3223,Groganic DHT growthick Shampoo 8 oz.,Groganics,8.39,Hair Care|Shampoos,"Brand: Groganics, Price: 8.39, Categories: Hair Care|Shampoos"
3224,"CHI Silk Infusion, Silk Reconstructing Complex, 2 Ounce",unknown,11.99,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: unknown, Price: 11.99, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
3225,Konad Stamping Nail Art Set Care Ca,KONAD Nail Art,9.25,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: KONAD Nail Art, Price: 9.25, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
